+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[21]/CE|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[24]/CE|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[25]/CE|
|                  eth_rxc |                  eth_rxc |                                                             u_icmp/u_icmp_rx/reply_checksum_add_reg[24]/D|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[5]/CE|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[12]/CE|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[13]/CE|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[6]/CE|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[15]/CE|
|                  eth_rxc |                  eth_rxc |                                                                               u_udp/u_udp_rx/cnt_reg[1]/D|
|                  eth_rxc |                  eth_rxc |                                                                               u_udp/u_udp_rx/cnt_reg[3]/D|
|                  eth_rxc |                  eth_rxc |                                                             u_icmp/u_icmp_rx/reply_checksum_add_reg[15]/D|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[18]/CE|
|                  eth_rxc |                  eth_rxc |                                                                    u_icmp/u_icmp_tx/real_add_cnt_reg[2]/D|
|                  eth_rxc |                  eth_rxc |                                                                    u_icmp/u_icmp_tx/real_add_cnt_reg[0]/D|
|                  eth_rxc |                  eth_rxc |                                                                             u_icmp/u_icmp_rx/cnt_reg[3]/D|
|                  eth_rxc |                  eth_rxc |                                                              u_icmp/u_icmp_rx/reply_checksum_add_reg[9]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_icmp/u_icmp_tx/data_cnt_reg[11]/D|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[23]/CE|
|                  eth_rxc |                  eth_rxc |                                                                       u_icmp/u_icmp_tx/data_cnt_reg[12]/D|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[27]/CE|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[17]/CE|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[26]/CE|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[22]/CE|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[0]/CE|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[2]/CE|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[3]/CE|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[1]/CE|
|                  eth_rxc |                  eth_rxc |                                                                u_icmp/u_icmp_rx/reply_checksum_reg[11]/CE|
|                  eth_rxc |                  eth_rxc |                                                                       u_icmp/u_icmp_tx/data_cnt_reg[14]/D|
|                  eth_rxc |                  eth_rxc |                                                                     u_icmp/u_icmp_rx/icmp_rx_cnt_reg[3]/D|
|                  eth_rxc |                  eth_rxc |                                                              u_icmp/u_icmp_rx/reply_checksum_add_reg[5]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_icmp/u_icmp_tx/data_cnt_reg[9]/D|
|                  eth_rxc |                  eth_rxc |                                                             u_icmp/u_icmp_rx/reply_checksum_add_reg[28]/D|
|                  eth_rxc |                  eth_rxc |                                                             u_icmp/u_icmp_rx/reply_checksum_add_reg[20]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_udp/u_udp_tx/real_add_cnt_reg[2]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_udp/u_udp_tx/real_add_cnt_reg[4]/D|
|                  eth_rxc |                  eth_rxc |                                                              u_icmp/u_icmp_rx/reply_checksum_add_reg[1]/D|
